esfera;co_uf;cod_ibge;no_ente;ano;populacao;indicador;cod_conta;conta;valor
Município;MG;3115458;Catuji;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3864914,32
Município;MG;3115458;Catuji;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;547278,67
Município;MG;3115458;Catuji;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3875113,63
Município;MG;3115458;Catuji;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;903345,75
Município;MG;3115458;Catuji;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3816235,87
Município;MG;3115458;Catuji;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;1419073,97
Município;MG;3115458;Catuji;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4056153,18
Município;MG;3115458;Catuji;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;1169097,2
Município;MG;3115474;Catuti;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2628609,94
Município;MG;3115474;Catuti;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;330360,48
Município;MG;3115474;Catuti;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3389059,64
Município;MG;3115474;Catuti;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;96000,99
Município;MG;3115474;Catuti;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3563616,7
Município;MG;3115474;Catuti;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;139034,12
Município;MG;3115474;Catuti;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3139214,69
Município;MG;3115474;Catuti;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;140540,04
Município;MG;3115474;Catuti;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4136937,24
Município;MG;3115474;Catuti;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;83742,8
Município;MG;3115474;Catuti;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4839821,92
Município;MG;3115474;Catuti;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;155186,36
Município;MG;3115508;Caxambu;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6089209,2
Município;MG;3115508;Caxambu;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;1742250,46
Município;MG;3115508;Caxambu;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7607890,1
Município;MG;3115508;Caxambu;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;2163414,1
Município;MG;3115508;Caxambu;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7642333,45
Município;MG;3115508;Caxambu;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;2596113,86
Município;MG;3115508;Caxambu;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7136436,0
Município;MG;3115508;Caxambu;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;3280849,81
Município;MG;3115508;Caxambu;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;10423786,05
Município;MG;3115508;Caxambu;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;3688691,2
Município;MG;3115508;Caxambu;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;11320370,49
Município;MG;3115508;Caxambu;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;4334758,23
Município;MG;3115607;Cedro do Abaeté;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2103144,12
Município;MG;3115607;Cedro do Abaeté;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;42138,64
Município;MG;3115607;Cedro do Abaeté;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2582902,65
Município;MG;3115607;Cedro do Abaeté;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;33435,78
Município;MG;3115607;Cedro do Abaeté;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2712779,46
Município;MG;3115607;Cedro do Abaeté;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;38002,8
Município;MG;3115607;Cedro do Abaeté;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2678359,43
Município;MG;3115607;Cedro do Abaeté;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;59631,36
Município;MG;3115607;Cedro do Abaeté;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4463410,02
Município;MG;3115607;Cedro do Abaeté;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;107516,59
Município;MG;3115607;Cedro do Abaeté;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4370963,31
Município;MG;3115607;Cedro do Abaeté;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;76303,85
Município;MG;3115706;Central de Minas;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2844080,0
Município;MG;3115706;Central de Minas;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;293881,68
Município;MG;3115706;Central de Minas;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3400974,55
Município;MG;3115706;Central de Minas;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;275255,05
Município;MG;3115706;Central de Minas;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3679408,69
Município;MG;3115706;Central de Minas;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;291158,14
Município;MG;3115706;Central de Minas;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3615306,13
Município;MG;3115706;Central de Minas;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;432949,66
Município;MG;3115706;Central de Minas;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4776980,14
Município;MG;3115706;Central de Minas;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;489830,8
Município;MG;3115706;Central de Minas;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4759928,0
Município;MG;3115706;Central de Minas;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;639766,77
Município;MG;3115805;Centralina;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7123290,17
Município;MG;3115805;Centralina;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;916509,72
Município;MG;3115805;Centralina;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;10278915,18
Município;MG;3115805;Centralina;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;820984,79
Município;MG;3115805;Centralina;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;11512217,1
Município;MG;3115805;Centralina;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;1501147,78
Município;MG;3115805;Centralina;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;10583054,94
Município;MG;3115805;Centralina;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;2108822,48
Município;MG;3115805;Centralina;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;12441799,44
Município;MG;3115805;Centralina;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;2312933,7
Município;MG;3115805;Centralina;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;13401713,8
Município;MG;3115805;Centralina;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;2460165,77
Município;MG;3115904;Chácara;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2512250,23
Município;MG;3115904;Chácara;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;52691,45
Município;MG;3115904;Chácara;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3079381,14
Município;MG;3115904;Chácara;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;61199,21
Município;MG;3115904;Chácara;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3343864,51
Município;MG;3115904;Chácara;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;116380,24
Município;MG;3115904;Chácara;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3356505,84
Município;MG;3115904;Chácara;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;100898,88
Município;MG;3115904;Chácara;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4528679,24
Município;MG;3115904;Chácara;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;188628,49
Município;MG;3115904;Chácara;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3809240,94
Município;MG;3115904;Chácara;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;181092,67
Município;MG;3116001;Chalé;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2951635,83
Município;MG;3116001;Chalé;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;149586,52
Município;MG;3116001;Chalé;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3748990,0
Município;MG;3116001;Chalé;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;294674,87
Município;MG;3116001;Chalé;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4346269,44
Município;MG;3116001;Chalé;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;323205,88
Município;MG;3116001;Chalé;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4465697,11
Município;MG;3116001;Chalé;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;371712,98
Município;MG;3116001;Chalé;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5765440,49
Município;MG;3116001;Chalé;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;509362,42
Município;MG;3116001;Chalé;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6035093,81
Município;MG;3116001;Chalé;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;272636,73
Município;MG;3116100;Chapada do Norte;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3585944,3
Município;MG;3116100;Chapada do Norte;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;336081,93
Município;MG;3116100;Chapada do Norte;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4324029,89
Município;MG;3116100;Chapada do Norte;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;410286,76
Município;MG;3116100;Chapada do Norte;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4380764,02
Município;MG;3116100;Chapada do Norte;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;616002,81
Município;MG;3116100;Chapada do Norte;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4482590,26
Município;MG;3116100;Chapada do Norte;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;728310,62
Município;MG;3116100;Chapada do Norte;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5060062,36
Município;MG;3116100;Chapada do Norte;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;1166218,41
Município;MG;3116100;Chapada do Norte;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5258443,17
Município;MG;3116100;Chapada do Norte;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;1103556,99
Município;MG;3116159;Chapada Gaúcha;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8765860,91
Município;MG;3116159;Chapada Gaúcha;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;462953,57
Município;MG;3116159;Chapada Gaúcha;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;11986108,73
Município;MG;3116159;Chapada Gaúcha;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;538459,82
Município;MG;3116159;Chapada Gaúcha;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;13616189,46
Município;MG;3116159;Chapada Gaúcha;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;988603,17
Município;MG;3116159;Chapada Gaúcha;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;16247118,46
Município;MG;3116159;Chapada Gaúcha;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;1082320,2
Município;MG;3116159;Chapada Gaúcha;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;18936096,93
Município;MG;3116159;Chapada Gaúcha;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;1457745,62
Município;MG;3116159;Chapada Gaúcha;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;17919260,87
Município;MG;3116159;Chapada Gaúcha;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;2347787,16
Município;MG;3116209;Chiador;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3500690,98
Município;MG;3116209;Chiador;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;179614,41
Município;MG;3116209;Chiador;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4766646,08
Município;MG;3116209;Chiador;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;85399,93
Município;MG;3116209;Chiador;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6729465,66
Município;MG;3116209;Chiador;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;160915,48
Município;MG;3116209;Chiador;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6660434,71
Município;MG;3116209;Chiador;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;619288,43
Município;MG;3116209;Chiador;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8292139,22
Município;MG;3116209;Chiador;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;721497,28
Município;MG;3116209;Chiador;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8371156,62
Município;MG;3116209;Chiador;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;301412,37
Município;MG;3116308;Cipotânea;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2154230,56
Município;MG;3116308;Cipotânea;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;207495,78
Município;MG;3116308;Cipotânea;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2758456,57
Município;MG;3116308;Cipotânea;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;159510,91
Município;MG;3116308;Cipotânea;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2992775,01
Município;MG;3116308;Cipotânea;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;168452,9
Município;MG;3116308;Cipotânea;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2985820,7
Município;MG;3116308;Cipotânea;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;210751,81
Município;MG;3116308;Cipotânea;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3986562,55
Município;MG;3116308;Cipotânea;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;316872,94
Município;MG;3116308;Cipotânea;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4095376,74
Município;MG;3116308;Cipotânea;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;400541,6
Município;MG;3116407;Claraval;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6377772,71
Município;MG;3116407;Claraval;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;181510,82
Município;MG;3116407;Claraval;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8257584,83
Município;MG;3116407;Claraval;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;123357,99
Município;MG;3116407;Claraval;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8406629,25
Município;MG;3116407;Claraval;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;149075,51
Município;MG;3116407;Claraval;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8278295,81
Município;MG;3116407;Claraval;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;221796,45
Município;MG;3116407;Claraval;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8287861,99
Município;MG;3116407;Claraval;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;232156,13
Município;MG;3116407;Claraval;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9432354,7
Município;MG;3116407;Claraval;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;232816,78
Município;MG;3116506;Claro dos Poções;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3148068,87
Município;MG;3116506;Claro dos Poções;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;334423,6
Município;MG;3116506;Claro dos Poções;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3815776,77
Município;MG;3116506;Claro dos Poções;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;468764,52
Município;MG;3116506;Claro dos Poções;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3744978,84
Município;MG;3116506;Claro dos Poções;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;463112,2
Município;MG;3116506;Claro dos Poções;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3885604,17
Município;MG;3116506;Claro dos Poções;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;576060,12
Município;MG;3116506;Claro dos Poções;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4428286,74
Município;MG;3116506;Claro dos Poções;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;546070,47
Município;MG;3116506;Claro dos Poções;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4156695,76
Município;MG;3116506;Claro dos Poções;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;873458,87
Município;MG;3116605;Cláudio;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;14730695,66
Município;MG;3116605;Cláudio;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;2759445,09
Município;MG;3116605;Cláudio;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;19865212,56
Município;MG;3116605;Cláudio;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;3229441,61
Município;MG;3116605;Cláudio;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;20513629,49
Município;MG;3116605;Cláudio;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;4085368,52
Município;MG;3116605;Cláudio;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;22277154,13
Município;MG;3116605;Cláudio;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;4592525,7
Município;MG;3116605;Cláudio;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;25714046,77
Município;MG;3116605;Cláudio;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;5732644,05
Município;MG;3116605;Cláudio;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;28939561,82
Município;MG;3116605;Cláudio;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;6703434,77
Município;MG;3116704;Coimbra;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5324419,63
Município;MG;3116704;Coimbra;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;456400,86
Município;MG;3116704;Coimbra;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6298821,77
Município;MG;3116704;Coimbra;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;414412,41
Município;MG;3116704;Coimbra;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7448265,63
Município;MG;3116704;Coimbra;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;672722,59
Município;MG;3116704;Coimbra;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7065237,12
Município;MG;3116704;Coimbra;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;796673,07
Município;MG;3116704;Coimbra;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7240290,25
Município;MG;3116704;Coimbra;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;983147,1
Município;MG;3116704;Coimbra;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7445131,72
Município;MG;3116704;Coimbra;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;1041976,37
Município;MG;3116803;Coluna;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3653113,64
Município;MG;3116803;Coluna;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;249521,14
Município;MG;3116803;Coluna;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4311387,23
Município;MG;3116803;Coluna;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;307730,19
Município;MG;3116803;Coluna;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4091310,5
Município;MG;3116803;Coluna;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;401003,58
Município;MG;3116803;Coluna;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3941839,16
Município;MG;3116803;Coluna;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;509153,76
Município;MG;3116803;Coluna;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4023885,37
Município;MG;3116803;Coluna;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;845885,89
Município;MG;3116803;Coluna;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4591255,83
Município;MG;3116803;Coluna;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;830880,39
Município;MG;3116902;Comendador Gomes;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6861187,23
Município;MG;3116902;Comendador Gomes;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;775554,05
Município;MG;3116902;Comendador Gomes;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8654407,06
Município;MG;3116902;Comendador Gomes;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;761752,42
Município;MG;3116902;Comendador Gomes;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8161244,67
Município;MG;3116902;Comendador Gomes;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;1333817,89
Município;MG;3116902;Comendador Gomes;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7708336,67
Município;MG;3116902;Comendador Gomes;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;2046827,75
Município;MG;3116902;Comendador Gomes;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9414941,84
Município;MG;3116902;Comendador Gomes;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;1966215,31
Município;MG;3116902;Comendador Gomes;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9635223,61
Município;MG;3116902;Comendador Gomes;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;2177231,85
Município;MG;3117009;Comercinho;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3065967,1
Município;MG;3117009;Comercinho;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;100998,54
Município;MG;3117009;Comercinho;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3734588,71
Município;MG;3117009;Comercinho;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;127831,03
Município;MG;3117009;Comercinho;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4150665,78
Município;MG;3117009;Comercinho;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;256093,36
Município;MG;3117009;Comercinho;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3891356,61
Município;MG;3117009;Comercinho;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;283051,71
Município;MG;3117009;Comercinho;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5052049,86
Município;MG;3117009;Comercinho;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;347384,82
Município;MG;3117009;Comercinho;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4822389,57
Município;MG;3117009;Comercinho;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;288502,74
Município;MG;3117108;Conceição da Aparecida;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6777844,82
Município;MG;3117108;Conceição da Aparecida;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;625226,58
Município;MG;3117108;Conceição da Aparecida;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8819005,58
Município;MG;3117108;Conceição da Aparecida;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;707074,79
Município;MG;3117108;Conceição da Aparecida;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9937979,48
Município;MG;3117108;Conceição da Aparecida;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;1123192,01
Município;MG;3117108;Conceição da Aparecida;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9267126,75
Município;MG;3117108;Conceição da Aparecida;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;923325,25
Município;MG;3117108;Conceição da Aparecida;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9241426,91
Município;MG;3117108;Conceição da Aparecida;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;1223566,6
